ObjectID,TrackID,Mean_YFP,Area_YFP,Slice,Mean_CFP,Area_CFP,YFP/CFP_Ratio
20404,615.0,174.8,157,39,140.7,157,1.242359630419332
21513,615.0,172.0,140,41,145.3,140,1.183757742601514
22065,615.0,168.0,196,42,139.8,196,1.2017167381974247
22487,615.0,176.6,190,43,143.2,190,1.2332402234636872
23103,615.0,179.5,170,44,144.3,170,1.2439362439362438
23514,615.0,195.9,105,45,150.3,105,1.3033932135728543
24124,615.0,225.6,115,46,164.6,115,1.370595382746051
24700,615.0,233.4,126,47,171.7,126,1.35934769947583
24925,615.0,197.9,178,48,150.3,178,1.3166999334664005
25544,615.0,240.8,177,49,173.3,177,1.3894979803808425
26165,615.0,243.2,155,50,175.5,155,1.3857549857549858
26726,615.0,245.7,183,51,179.3,183,1.3703290574456217
27375,615.0,271.1,95,52,186.7,95,1.4520621317621856
27985,615.0,251.9,70,53,178.0,70,1.4151685393258426
28510,615.0,246.0,87,54,170.4,87,1.4436619718309858
28995,615.0,205.7,176,55,154.5,176,1.3313915857605176
29574,615.0,213.5,169,56,156.0,169,1.3685897435897436
29947,615.0,242.4,141,57,165.2,141,1.467312348668281
30551,615.0,275.3,120,58,188.7,120,1.4589295177530472
31082,615.0,254.5,178,59,179.4,178,1.4186176142697882
31668,615.0,252.1,177,60,177.6,177,1.419481981981982
6540,616.0,573.3,278,13,323.3,278,1.7732755954222084
7139,616.0,571.7,286,14,324.2,286,1.7634176434299818
7631,616.0,564.8,296,15,322.1,296,1.7534927041291521
8199,616.0,576.2,256,16,325.7,256,1.7691126803807187
8652,616.0,579.4,259,17,324.8,259,1.7838669950738915
9192,616.0,544.1,280,18,305.6,280,1.7804319371727748
9594,616.0,545.8,288,19,306.3,288,1.7819131570355857
10177,616.0,538.8,297,20,305.1,297,1.765978367748279
10938,616.0,505.8,246,21,293.5,246,1.7233390119250427
11434,616.0,508.7,332,22,309.1,332,1.6457457133613715
11685,616.0,507.8,457,23,313.6,457,1.6192602040816326
12396,616.0,543.3,395,24,331.3,395,1.6399034108059158
12814,616.0,512.5,323,25,313.3,323,1.6358123204596233
13248,616.0,507.3,294,26,311.6,294,1.6280487804878048
13892,616.0,540.3,323,27,329.5,323,1.6397572078907434
14393,616.0,536.5,309,28,325.7,309,1.6472213693583053
14902,616.0,532.0,305,29,320.3,305,1.6609428660630658
15404,616.0,521.5,322,30,312.2,322,1.6704035874439462
15921,616.0,562.8,316,31,328.8,316,1.7116788321167882
16501,616.0,568.2,274,32,335.1,274,1.6956132497761862
16992,616.0,548.2,305,33,324.5,305,1.6893682588597845
18013,616.0,558.3,301,35,319.8,301,1.74577861163227
18404,616.0,551.2,299,36,315.3,299,1.748176339993657
18904,616.0,490.1,263,37,290.6,263,1.6865106675843082
19500,616.0,451.6,252,38,272.8,252,1.655425219941349
20136,616.0,437.1,238,39,265.2,238,1.648190045248869
20592,616.0,497.7,302,40,298.5,302,1.6673366834170853
21078,616.0,442.0,278,41,275.0,278,1.6072727272727272
21669,616.0,356.4,260,42,235.5,260,1.5133757961783438
22355,616.0,279.6,243,43,191.7,243,1.4585289514866981
22766,616.0,307.6,264,44,210.0,264,1.464761904761905
23379,616.0,268.3,270,45,186.6,270,1.4378349410503752
23991,616.0,252.7,356,46,179.0,356,1.411731843575419
24663,616.0,211.3,184,47,158.4,184,1.3339646464646464
25082,616.0,272.4,211,48,188.3,211,1.4466277217206582
25606,616.0,230.4,346,49,167.7,346,1.373881932021467
26343,616.0,247.3,177,50,175.9,177,1.4059124502558271
27443,616.0,253.6,233,52,174.8,233,1.4508009153318076
28039,616.0,282.4,95,53,185.1,95,1.5256618044300378
28413,616.0,278.3,143,54,185.5,143,1.5002695417789758
28986,616.0,255.9,218,55,182.5,218,1.4021917808219178
29449,616.0,270.3,170,56,186.2,170,1.4516648764769067
29992,616.0,260.0,212,57,178.1,212,1.4598540145985401
30566,616.0,256.9,229,58,175.9,229,1.4604889141557702
31222,616.0,246.7,221,59,176.5,221,1.3977337110481585
31449,616.0,268.7,237,60,192.2,237,1.3980228928199792
11,617.0,219.9,2039,1,153.2,2039,1.4353785900783291
495,617.0,214.9,2050,2,151.8,2050,1.4156785243741765
1189,617.0,196.7,765,3,145.7,765,1.3500343170899107
1452,617.0,214.3,751,4,152.3,751,1.407091267235719
1983,617.0,224.7,848,5,158.7,848,1.4158790170132325
2807,617.0,320.4,231,6,201.0,231,1.5940298507462685
3293,617.0,341.8,258,7,207.7,258,1.6456427539720753
3700,617.0,396.7,274,8,224.5,274,1.7670378619153675
4303,617.0,435.7,306,9,242.2,306,1.7989265070189926
4755,617.0,444.8,346,10,240.1,346,1.85256143273636
5225,617.0,486.0,354,11,251.6,354,1.931637519872814
6001,617.0,468.7,441,12,235.4,441,1.9910790144435004
6601,617.0,471.2,456,13,232.9,456,2.0231859167024475
6897,617.0,504.4,406,14,237.0,406,2.1282700421940928
7476,617.0,484.7,449,15,230.3,449,2.104646113764655
7902,617.0,496.7,469,16,241.5,469,2.056728778467909
8479,617.0,520.0,429,17,243.9,429,2.132021320213202
9247,617.0,524.2,427,18,247.5,427,2.1179797979797983
9749,617.0,520.3,442,19,249.8,442,2.082866293034427
10361,617.0,528.5,428,20,248.5,428,2.1267605633802815
10796,617.0,532.9,448,21,252.1,448,2.113843712812376
11228,617.0,523.6,439,22,254.8,439,2.0549450549450547
11820,617.0,521.8,445,23,253.5,445,2.0583826429980276
12269,617.0,526.0,443,24,250.5,443,2.099800399201597
12888,617.0,515.1,448,25,249.8,448,2.0620496397117694
13389,617.0,549.7,363,26,269.0,363,2.0434944237918216
14029,617.0,514.7,387,27,253.8,387,2.0279747832939323
14525,617.0,518.1,393,28,254.0,393,2.039763779527559
14985,617.0,508.6,419,29,248.8,419,2.0442122186495175
15450,617.0,500.2,463,30,241.3,463,2.07293825113966
16030,617.0,505.5,450,31,252.2,450,2.0043616177636796
16631,617.0,511.5,380,32,256.8,380,1.991822429906542
17094,617.0,502.0,382,33,254.5,382,1.9724950884086443
17585,617.0,499.9,400,34,253.3,400,1.9735491512041057
18029,617.0,506.4,330,35,259.5,330,1.9514450867052022
18536,617.0,513.8,339,36,266.6,339,1.9272318079519877
19048,617.0,490.3,520,37,250.6,520,1.9565043894652834
19584,617.0,489.4,533,38,247.4,533,1.9781729991915924
19968,617.0,500.9,545,39,252.8,545,1.9814082278481011
20602,617.0,486.2,576,40,248.3,576,1.9581151832460733
21131,617.0,493.7,576,41,246.2,576,2.005280259951259
21693,617.0,487.8,572,42,247.3,572,1.9725030327537403
22222,617.0,486.3,579,43,245.2,579,1.9832789559543231
22668,617.0,452.3,584,44,236.9,584,1.9092444069227523
23279,617.0,462.8,605,45,239.5,605,1.9323590814196243
23815,617.0,475.2,617,46,248.1,617,1.9153567110036276
24298,617.0,474.1,601,47,246.6,601,1.9225466342254665
24927,617.0,475.2,620,48,247.2,620,1.9223300970873787
25404,617.0,464.4,619,49,243.7,619,1.9056216659827656
25951,617.0,469.0,607,50,245.5,607,1.910386965376782
26622,617.0,465.5,612,51,242.3,612,1.9211721007016094
27034,617.0,458.0,640,52,241.3,640,1.8980522171570657
27573,617.0,465.2,620,53,245.5,620,1.8949083503054989
28107,617.0,430.4,577,54,236.6,577,1.8191039729501268
28750,617.0,470.2,599,55,248.6,599,1.8913917940466614
29373,617.0,478.9,607,56,253.8,607,1.8869188337273441
29896,617.0,456.5,588,57,244.9,588,1.8640261331155574
30427,617.0,448.0,575,58,244.3,575,1.8338108882521489
30987,617.0,479.3,603,59,254.2,603,1.8855232100708106
31443,617.0,469.6,648,60,249.8,648,1.8799039231385108
419,618.0,229.3,188,1,166.7,188,1.375524895020996
905,618.0,217.3,186,2,152.4,186,1.4258530183727034
1427,618.0,217.4,93,3,159.7,93,1.3613024420788982
1789,618.0,255.2,108,4,174.6,108,1.4616265750286368
2263,618.0,286.9,98,5,193.2,98,1.4849896480331262
2861,618.0,319.2,113,6,200.7,113,1.5904334828101645
3312,618.0,363.1,126,7,221.6,126,1.6385379061371843
3890,618.0,387.0,162,8,229.4,162,1.6870095902353965
4444,618.0,392.2,254,9,236.2,254,1.6604572396274344
4920,618.0,396.0,283,10,241.9,283,1.6370400992145515
5543,618.0,406.1,238,11,246.5,238,1.6474645030425965
6085,618.0,412.3,247,12,242.0,247,1.7037190082644629
6491,618.0,416.1,348,13,247.4,348,1.6818916734033953
7066,618.0,408.6,297,14,243.1,297,1.6807897984368574
7590,618.0,415.2,321,15,245.4,321,1.6919315403422983
8222,618.0,411.9,301,16,244.0,301,1.6881147540983605
8667,618.0,406.7,278,17,234.2,278,1.7365499573014518
9242,618.0,401.2,303,18,231.6,303,1.7322970639032815
9754,618.0,404.0,236,19,239.4,236,1.6875522138680032
10191,618.0,406.6,179,20,236.7,179,1.7177862272919309
10841,618.0,406.8,217,21,231.6,217,1.7564766839378239
11463,618.0,400.3,237,22,237.8,237,1.6833473507148864
11941,618.0,367.9,162,23,228.5,162,1.610065645514223
12608,618.0,321.7,95,24,204.4,95,1.5738747553816046
12974,618.0,306.2,103,25,188.3,103,1.6261285183218268
13631,618.0,279.5,113,26,182.8,113,1.5289934354485777
13941,618.0,294.5,112,27,189.6,112,1.5532700421940928
14381,618.0,310.8,113,28,195.7,113,1.588145120081758
14923,618.0,347.0,116,29,209.5,116,1.6563245823389021
15472,618.0,380.3,157,30,228.6,157,1.6636045494313212
15925,618.0,371.6,117,31,231.7,117,1.6037980146741477
17169,618.0,322.4,122,33,210.8,122,1.5294117647058822
17765,618.0,258.6,76,34,176.0,76,1.469318181818182
18180,618.0,326.7,103,35,209.5,103,1.5594272076372315
18617,618.0,363.1,138,36,226.1,138,1.6059265811587795
19165,618.0,331.9,106,37,208.8,106,1.5895593869731799
19675,618.0,304.6,98,38,200.8,98,1.5169322709163346
20377,618.0,244.8,124,39,169.3,124,1.4459539279385705
20973,618.0,203.6,81,40,144.6,81,1.4080221300138314
316,619.0,345.7,283,1,193.3,283,1.7884117951370924
788,619.0,327.2,228,2,186.0,228,1.7591397849462365
1213,619.0,346.1,365,3,192.9,365,1.7941938828408504
1676,619.0,385.5,330,4,204.4,330,1.8860078277886496
2166,619.0,392.5,409,5,209.1,409,1.8770923003347681
2601,619.0,399.4,432,6,212.5,432,1.8795294117647057
3164,619.0,415.0,470,7,214.7,470,1.9329296693060085
3761,619.0,431.0,490,8,224.4,490,1.9206773618538324
4400,619.0,448.6,501,9,236.3,501,1.8984341938214135
4998,619.0,444.6,537,10,234.3,537,1.8975672215108834
5553,619.0,452.6,528,11,237.4,528,1.9064869418702612
6017,619.0,446.7,511,12,237.6,511,1.880050505050505
6633,619.0,432.7,466,13,232.2,466,1.863479758828596
7104,619.0,422.7,461,14,231.9,461,1.8227684346701163
7598,619.0,409.5,449,15,227.6,449,1.7992091388400704
8091,619.0,420.2,411,16,231.5,411,1.8151187904967603
8486,619.0,385.6,455,17,221.5,455,1.740857787810384
9131,619.0,379.8,381,18,220.9,381,1.7193300135808058
9585,619.0,373.0,394,19,219.6,394,1.6985428051001823
10117,619.0,367.3,389,20,212.7,389,1.7268453220498357
10844,619.0,399.4,219,21,223.0,219,1.791031390134529
11154,619.0,365.3,328,22,217.5,328,1.6795402298850575
11747,619.0,385.2,388,23,221.4,388,1.7398373983739837
12206,619.0,372.4,383,24,220.5,383,1.6888888888888889
12758,619.0,364.1,407,25,216.8,407,1.6794280442804428
13282,619.0,388.6,381,26,223.8,381,1.736371760500447
13806,619.0,388.0,389,27,223.4,389,1.7367949865711727
14372,619.0,374.2,343,28,220.3,343,1.69859282796187
15074,619.0,389.4,212,29,225.2,212,1.7291296625222026
15633,619.0,373.9,137,30,223.3,137,1.6744290192566054
16219,619.0,325.8,110,31,201.8,110,1.6144697720515362
16695,619.0,317.8,179,32,193.4,179,1.6432264736297828
17257,619.0,300.9,138,33,187.6,138,1.6039445628997868
17715,619.0,299.2,163,34,190.9,163,1.5673127291775797
18304,619.0,271.9,166,35,177.7,166,1.530106921778278
18799,619.0,302.0,92,36,186.2,92,1.6219119226638024
70,620.0,532.0,458,1,233.3,458,2.280325760822975
617,620.0,484.1,565,2,228.1,565,2.1223147742218327
996,620.0,530.1,530,3,229.3,530,2.311818578281727
1472,620.0,519.6,546,4,228.5,546,2.273960612691466
1982,620.0,504.9,541,5,238.6,541,2.1160938809723384
2560,620.0,509.8,559,6,253.5,559,2.011045364891519
3187,620.0,517.2,527,7,237.6,527,2.176767676767677
3658,620.0,519.2,527,8,228.7,527,2.2702229995627463
4296,620.0,485.2,620,9,232.1,620,2.09047824213701
5184,620.0,500.7,555,10,246.8,555,2.0287682333873582
5396,620.0,530.6,539,11,233.1,539,2.2762762762762763
6065,620.0,552.0,464,12,243.7,464,2.2650800164136236
6684,620.0,538.5,411,13,246.1,411,2.1881349045103615
7183,620.0,542.5,319,14,263.9,319,2.0557029177718835
7664,620.0,540.0,293,15,271.6,293,1.9882179675994107
8195,620.0,539.1,295,16,284.6,295,1.8942375263527758
9966,621.0,675.4,260,19,378.7,260,1.7834697649854767
10195,621.0,701.5,219,20,379.7,219,1.8475111930471426
10655,621.0,707.0,221,21,383.9,221,1.8416254232873146
12463,621.0,695.6,269,24,395.9,269,1.7570093457943927
12878,621.0,723.0,226,25,398.5,226,1.8143036386449185
13447,621.0,735.8,201,26,400.7,201,1.836286498627402
14136,621.0,711.7,175,27,388.3,175,1.8328611898016998
14449,621.0,449.0,169,28,246.9,169,1.8185500202511138
14851,621.0,462.1,184,29,248.9,184,1.8565689031739654
15431,621.0,488.3,186,30,266.0,186,1.8357142857142859
15847,621.0,467.4,171,31,259.1,171,1.803936703975299
17116,621.0,457.2,169,33,263.7,169,1.733788395904437
17556,621.0,458.9,154,34,243.2,154,1.886924342105263
18014,621.0,461.7,171,35,246.3,171,1.8745432399512787
18796,621.0,787.7,151,36,419.2,151,1.8790553435114505
19132,621.0,778.0,169,37,409.4,169,1.900341963849536
19679,621.0,748.3,234,38,403.2,234,1.8559027777777777
20872,621.0,769.7,134,40,409.4,134,1.8800683927699073
21296,621.0,771.4,169,41,409.9,169,1.881922420102464
21856,621.0,772.6,167,42,403.3,167,1.9156955120257873
17332,622.0,204.3,781,34,159.2,781,1.2832914572864322
18126,622.0,210.0,654,35,162.1,654,1.2954966070326959
86,623.0,294.0,508,1,180.0,508,1.6333333333333333
586,623.0,294.4,499,2,173.2,499,1.699769053117783
1078,623.0,280.5,358,3,170.5,358,1.6451612903225807
1649,623.0,255.8,238,4,161.9,238,1.579987646695491
2158,623.0,253.6,181,5,159.6,181,1.5889724310776943
2865,623.0,243.2,175,6,153.5,175,1.5843648208469054
3419,623.0,231.7,145,7,148.9,145,1.5560779046339823
4030,623.0,223.5,104,8,146.9,104,1.5214431586113002
4607,623.0,202.4,96,9,142.0,96,1.4253521126760564
5169,623.0,203.3,90,10,143.9,90,1.4127866574009729
5684,623.0,201.2,106,11,141.8,106,1.4188998589562762
6787,623.0,193.8,121,13,144.2,121,1.343966712898752
7325,623.0,204.8,101,14,144.9,101,1.4133885438233265
7828,623.0,217.7,112,15,153.5,112,1.4182410423452767
8336,623.0,233.4,96,16,159.1,96,1.4670018856065368
8897,623.0,232.9,88,17,148.7,88,1.5662407531943512
9344,623.0,236.2,169,18,155.2,169,1.5219072164948455
9975,623.0,235.4,213,19,155.9,213,1.5099422706863375
10471,623.0,265.7,157,20,169.2,157,1.5703309692671394
10906,623.0,282.0,129,21,171.1,129,1.6481589713617768
11413,623.0,284.2,136,22,174.9,136,1.6249285305889078
11966,623.0,276.2,120,23,168.0,120,1.644047619047619
12487,623.0,280.1,145,24,176.8,145,1.5842760180995474
13003,623.0,286.4,182,25,177.9,182,1.6098931984260818
13274,623.0,342.9,146,26,199.2,146,1.7213855421686748
13946,623.0,317.3,133,27,188.9,133,1.679724722075172
14387,623.0,352.2,170,28,202.1,170,1.7427016328550222
14827,623.0,346.6,167,29,200.5,167,1.7286783042394016
15334,623.0,346.7,157,30,196.3,157,1.7661742231278654
15787,623.0,360.0,166,31,205.5,166,1.7518248175182483
16458,623.0,344.4,106,32,199.3,106,1.728048168590065
17032,623.0,317.3,136,33,188.5,136,1.6832891246684352
17333,623.0,312.7,117,34,178.4,117,1.7528026905829595
17945,623.0,331.5,141,35,194.4,141,1.7052469135802468
18405,623.0,326.9,183,36,188.9,183,1.730545262043409
19101,623.0,317.6,322,37,184.5,322,1.721409214092141
19653,623.0,311.6,315,38,181.7,315,1.7149146945514586
20160,623.0,307.1,305,39,182.4,305,1.6836622807017545
20570,623.0,292.6,251,40,175.7,251,1.665338645418327
21136,623.0,331.0,256,41,193.4,256,1.7114788004136505
21773,623.0,349.0,287,42,199.6,287,1.748496993987976
22251,623.0,344.1,379,43,195.3,379,1.7619047619047619
22679,623.0,409.9,214,44,208.9,214,1.9621828626136906
23420,623.0,345.4,350,45,193.9,350,1.781330582774626
23894,623.0,364.8,317,46,203.1,317,1.7961595273264404
24289,623.0,342.0,426,47,197.7,426,1.7298937784522004
24940,623.0,365.3,307,48,200.2,307,1.824675324675325
25555,623.0,353.1,398,49,192.6,398,1.8333333333333335
26015,623.0,370.2,314,50,190.3,314,1.9453494482396214
26651,623.0,328.1,495,51,182.5,495,1.7978082191780824
27150,623.0,340.4,343,52,189.3,343,1.7982039091389326
27636,623.0,360.4,254,53,198.0,254,1.8202020202020202
28188,623.0,354.6,332,54,196.4,332,1.805498981670061
28735,623.0,360.8,259,55,204.3,259,1.766030347528145
29347,623.0,361.0,292,56,191.6,292,1.884133611691023
29921,623.0,352.3,325,57,185.7,325,1.897145934302639
30440,623.0,345.9,401,58,189.5,401,1.8253298153034299
30897,623.0,386.1,269,59,207.8,269,1.858036573628489
31483,623.0,381.1,325,60,208.6,325,1.826941514860978
19912,624.0,209.5,42,38,155.4,42,1.348133848133848
20453,624.0,208.8,43,39,158.4,43,1.3181818181818181
20977,624.0,205.5,54,40,160.4,54,1.2811720698254363
21533,624.0,210.5,51,41,160.6,51,1.3107098381070985
22069,624.0,201.7,57,42,153.8,57,1.3114434330299087
22616,624.0,200.6,60,43,152.6,60,1.3145478374836173
23102,624.0,207.3,55,44,157.9,55,1.3128562381253959
1185,625.0,233.6,178,3,153.3,178,1.5238095238095237
1681,625.0,272.1,252,4,167.6,252,1.6235083532219572
2183,625.0,296.0,305,5,177.3,305,1.6694867456288776
2551,625.0,349.1,340,6,195.3,340,1.7875064004096262
3089,625.0,367.4,385,7,200.6,385,1.8315054835493518
3610,625.0,390.1,410,8,210.1,410,1.8567348881485009
4247,625.0,391.5,440,9,216.8,440,1.8058118081180812
4813,625.0,394.2,415,10,214.0,415,1.842056074766355
5324,625.0,380.6,397,11,206.2,397,1.8457807953443262
5920,625.0,388.0,407,12,215.2,407,1.8029739776951674
6509,625.0,400.1,456,13,218.7,456,1.8294467306812987
7022,625.0,408.6,434,14,223.3,434,1.8298253470667263
7596,625.0,412.7,448,15,225.0,448,1.8342222222222222
8152,625.0,410.3,461,16,226.8,461,1.8090828924162257
8687,625.0,413.2,462,17,227.9,462,1.8130759104870557
9204,625.0,406.2,488,18,228.3,488,1.7792378449408672
9779,625.0,410.4,470,19,229.0,470,1.7921397379912662
10214,625.0,406.5,484,20,222.9,484,1.8236877523553163
10838,625.0,420.2,469,21,228.5,469,1.8389496717724287
11348,625.0,415.7,471,22,226.9,471,1.8320846187747906
11864,625.0,415.4,473,23,230.5,473,1.8021691973969631
12326,625.0,415.8,475,24,230.1,475,1.8070404172099088
12828,625.0,416.7,490,25,227.2,490,1.8340669014084507
13315,625.0,415.9,467,26,230.8,467,1.8019930675909877
13824,625.0,404.7,457,27,219.1,457,1.8471017800091283
14366,625.0,415.0,449,28,222.3,449,1.8668466036887088
14819,625.0,408.7,479,29,222.3,479,1.838506522717049
15391,625.0,413.1,469,30,226.8,469,1.8214285714285714
16032,625.0,416.0,467,31,230.3,467,1.8063395570994354
16391,625.0,421.1,459,32,232.9,459,1.8080721339630743
16940,625.0,424.3,460,33,205.9,460,2.060709082078679
17478,625.0,430.9,428,34,217.3,428,1.9829728485964102
18052,625.0,420.3,454,35,224.5,454,1.8721603563474387
18502,625.0,418.7,445,36,225.7,445,1.8551174124944618
19093,625.0,411.5,415,37,226.5,415,1.8167770419426048
19610,625.0,406.1,423,38,228.0,423,1.781140350877193
20105,625.0,396.2,432,39,226.7,432,1.7476841640935157
20682,625.0,407.4,441,40,232.6,441,1.751504729148753
21166,625.0,419.8,429,41,232.7,429,1.8040395358831114
21784,625.0,408.6,414,42,226.8,414,1.8015873015873016
22288,625.0,410.4,417,43,230.7,417,1.7789336801040312
22820,625.0,412.7,422,44,227.3,422,1.8156621205455343
23340,625.0,409.2,413,45,225.9,413,1.8114209827357237
23962,625.0,415.0,410,46,232.3,410,1.7864829961256994
24557,625.0,404.4,390,47,233.3,390,1.7333904843549077
24960,625.0,402.4,437,48,226.9,437,1.773468488320846
25652,625.0,401.9,379,49,230.1,379,1.746631899174272
26062,625.0,426.6,379,50,221.8,379,1.9233543733092877
26601,625.0,438.1,368,51,216.3,368,2.02542764678687
27155,625.0,426.8,372,52,223.4,372,1.91047448522829
27813,625.0,416.9,384,53,224.7,384,1.8553627058299955
28405,625.0,409.8,368,54,224.9,368,1.8221431747443309
28949,625.0,410.5,395,55,231.3,395,1.7747514051015996
29446,625.0,408.9,388,56,233.2,388,1.7534305317324186
29950,625.0,401.4,384,57,230.3,384,1.7429439861050802
30514,625.0,400.2,364,58,226.7,364,1.7653286281429201
31066,625.0,393.4,377,59,226.1,377,1.739938080495356
31638,625.0,385.4,374,60,224.4,374,1.7174688057040997
384,626.0,434.2,405,1,260.9,405,1.6642391720965888
802,626.0,424.3,442,2,256.7,442,1.6529022204908455
1330,626.0,425.8,426,3,250.3,426,1.701158609668398
1819,626.0,411.9,436,4,243.2,436,1.6936677631578947
2305,626.0,395.6,428,5,243.9,428,1.6219762197621976
2791,626.0,398.1,409,6,243.3,409,1.6362515413070284
3378,626.0,378.3,394,7,235.4,394,1.607051826677995
3961,626.0,362.3,386,8,230.5,386,1.5718004338394795
4514,626.0,352.8,352,9,233.4,352,1.5115681233933163
5061,626.0,358.3,347,10,231.8,347,1.5457290767903364
5441,626.0,384.1,418,11,218.1,418,1.761118752865658
5878,626.0,384.3,427,12,208.3,427,1.8449351896303408
6416,626.0,354.9,342,13,203.7,342,1.7422680412371134
6875,626.0,359.7,323,14,214.2,323,1.6792717086834734
7450,626.0,349.8,285,15,201.8,285,1.7333994053518336
7922,626.0,338.3,305,16,205.8,305,1.6438289601554907
8494,626.0,345.1,294,17,209.2,294,1.64961759082218
9097,626.0,306.6,248,18,192.6,248,1.5919003115264798
9584,626.0,310.4,254,19,195.9,254,1.5844818785094434
10311,626.0,324.4,269,20,201.0,269,1.6139303482587064
10887,626.0,294.8,253,21,196.5,253,1.5002544529262087
11277,626.0,311.4,269,22,194.6,269,1.6002055498458376
11839,626.0,342.6,289,23,203.6,289,1.682711198428291
12304,626.0,367.2,307,24,224.9,307,1.632725655847043
12780,626.0,373.8,329,25,219.7,329,1.7014110150204826
13249,626.0,373.6,309,26,224.8,309,1.6619217081850535
13883,626.0,376.4,330,27,227.4,330,1.6552330694810904
14315,626.0,355.9,306,28,206.4,306,1.7243217054263564
14800,626.0,345.6,270,29,202.9,270,1.7033021192705766
15517,626.0,319.8,275,30,191.4,275,1.670846394984326
15838,626.0,333.5,265,31,198.0,265,1.6843434343434343
16334,626.0,355.1,319,32,200.5,319,1.771072319201995
16816,626.0,361.1,329,33,205.5,329,1.7571776155717762
17346,626.0,380.5,346,34,211.8,346,1.796506137865911
17838,626.0,372.3,339,35,202.2,339,1.841246290801187
18414,626.0,360.2,270,36,206.6,270,1.7434656340755081
18975,626.0,292.0,243,37,183.4,243,1.5921483097055615
19462,626.0,327.9,247,38,188.4,247,1.7404458598726114
20183,626.0,293.1,224,39,178.4,224,1.6429372197309418
20610,626.0,327.9,264,40,193.3,264,1.6963269529229175
21162,626.0,340.2,264,41,187.5,264,1.8144
21717,626.0,314.1,234,42,186.9,234,1.680577849117175
22312,626.0,287.8,194,43,165.6,194,1.7379227053140098
22793,626.0,317.6,242,44,181.1,242,1.7537272225289897
23467,626.0,252.5,181,45,163.0,181,1.549079754601227
24201,626.0,216.8,145,46,148.0,145,1.464864864864865
25824,627.0,228.3,144,49,156.2,144,1.4615877080665816
26285,627.0,245.4,188,50,154.1,188,1.5924724205061649
26753,627.0,259.8,190,51,162.3,190,1.600739371534196
27364,627.0,223.5,216,52,154.0,216,1.4512987012987013
28019,627.0,220.1,146,53,154.1,146,1.428293316028553
28583,627.0,201.3,145,54,146.6,145,1.3731241473397
18760,628.0,210.1,212,36,151.0,212,1.3913907284768212
19116,628.0,247.6,278,37,164.3,278,1.5069993913572732
19669,628.0,231.8,263,38,157.6,263,1.470812182741117
20384,628.0,209.0,231,39,146.5,231,1.4266211604095562
20985,628.0,186.4,137,40,138.4,137,1.346820809248555
21493,628.0,189.8,228,41,141.9,228,1.3375616631430585
21978,628.0,214.9,145,42,148.4,145,1.4481132075471699
22545,628.0,237.4,177,43,161.7,177,1.4681508967223253
23086,628.0,211.9,171,44,149.0,171,1.4221476510067115
23577,628.0,236.2,176,45,159.8,176,1.4780976220275341
24109,628.0,255.0,211,46,163.9,211,1.5558267236119585
24566,628.0,267.4,291,47,168.9,291,1.5831853167554764
25223,628.0,226.0,204,48,152.0,204,1.486842105263158
25736,628.0,264.0,262,49,172.1,262,1.5339918651946542
26194,628.0,261.9,308,50,172.0,308,1.522674418604651
26806,628.0,273.1,297,51,171.4,297,1.5933488914819138
27249,628.0,260.6,280,52,163.9,280,1.589993898718731
27853,628.0,234.4,255,53,153.5,255,1.5270358306188925
28404,628.0,242.0,272,54,157.8,272,1.5335868187579214
29011,628.0,233.4,226,55,155.7,226,1.4990366088631986
29641,628.0,208.0,203,56,149.3,203,1.393168117883456
30096,628.0,207.9,248,57,146.8,248,1.4162125340599454
30599,628.0,258.7,206,58,162.7,206,1.590043023970498
31162,628.0,242.4,219,59,163.4,219,1.4834761321909424
31513,628.0,278.9,245,60,177.1,245,1.574816487859966
19339,629.0,401.9,148,37,240.5,148,1.671101871101871
19898,629.0,411.9,103,38,250.8,103,1.6423444976076553
20431,629.0,391.8,103,39,245.3,103,1.5972278842233998
180,630.0,247.4,910,1,172.3,910,1.435867672663958
613,630.0,246.5,916,2,170.8,916,1.4432084309133488
1122,630.0,245.7,891,3,170.0,891,1.4452941176470588
1554,630.0,245.6,867,4,169.7,867,1.447259870359458
2179,630.0,241.5,836,5,168.5,836,1.4332344213649852
2651,630.0,240.0,816,6,167.6,816,1.431980906921241
3159,630.0,237.1,785,7,165.3,785,1.4343617664851784
3763,630.0,233.8,760,8,164.4,760,1.4221411192214113
4233,630.0,231.1,726,9,162.9,726,1.41866175567833
4852,630.0,229.8,709,10,163.7,709,1.403787416004887
5402,630.0,236.1,703,11,166.5,703,1.418018018018018
6013,630.0,231.7,679,12,165.4,679,1.4008464328899637
6367,630.0,229.7,528,13,163.0,528,1.40920245398773
7050,630.0,223.7,583,14,161.0,583,1.38944099378882
7474,630.0,217.9,561,15,157.5,561,1.3834920634920636
8257,630.0,220.0,501,16,158.2,501,1.390644753476612
8534,630.0,216.0,563,17,156.6,563,1.3793103448275863
9445,630.0,212.1,385,18,154.7,385,1.3710407239819005
9526,630.0,200.9,498,19,150.9,498,1.3313452617627568
10059,630.0,205.7,481,20,153.5,481,1.3400651465798046
10603,630.0,211.6,435,21,154.9,435,1.36604260813428
11214,630.0,216.4,418,22,157.0,418,1.3783439490445861
11673,630.0,211.0,491,23,156.2,491,1.3508322663252241
12177,630.0,216.9,453,24,157.6,453,1.376269035532995
12783,630.0,218.9,477,25,158.3,477,1.3828174352495262
